NAME,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
Anfernee Hardaway,6,16,4,4,0,3,4,2,0,0,0,16
Anfernee Hardaway,6,12,4,6,0,2,9,3,0,3,1,16
Anfernee Hardaway,8,15,8,10,2,3,10,2,1,4,2,25
Anfernee Hardaway,6,10,3,4,1,6,6,0,0,4,3,16
Anfernee Hardaway,3,15,7,7,0,5,4,1,0,3,6,16
Anfernee Hardaway,6,17,6,9,1,3,9,1,0,2,1,19
Anfernee Hardaway,6,13,6,7,0,2,3,2,0,3,2,20
Anfernee Hardaway,4,9,3,4,1,4,3,0,0,0,2,12
Anfernee Hardaway,9,17,0,0,2,3,8,1,2,3,4,21
Anfernee Hardaway,7,12,7,13,2,3,2,2,0,2,3,22
Anfernee Hardaway,6,16,2,2,2,5,6,2,2,2,2,17
Anfernee Hardaway,11,16,3,5,1,4,2,3,0,4,5,29
Anfernee Hardaway,7,14,3,6,0,5,7,1,1,4,3,18
Anfernee Hardaway,7,12,5,8,1,4,8,5,0,4,0,20
Anfernee Hardaway,5,13,6,6,2,1,6,0,0,2,3,17
Anfernee Hardaway,8,19,6,7,1,6,4,1,0,2,2,26
Anfernee Hardaway,10,18,1,2,0,4,8,1,0,4,2,21
Anfernee Hardaway,7,17,5,6,2,2,6,2,0,4,1,21
Anfernee Hardaway,7,19,5,5,2,2,6,1,0,1,3,19
Anfernee Hardaway,10,21,6,6,1,4,8,2,1,3,1,27
Anfernee Hardaway,11,20,7,7,1,3,4,2,1,0,2,31
Anfernee Hardaway,9,22,8,10,1,2,5,0,0,1,1,27
Anfernee Hardaway,3,11,7,8,3,3,6,2,0,3,1,14
Anfernee Hardaway,13,24,7,8,0,1,4,3,2,5,1,35
Anfernee Hardaway,7,17,4,4,2,5,6,3,0,4,4,20
Anfernee Hardaway,9,15,6,7,1,0,5,2,1,1,0,27
Anfernee Hardaway,9,19,2,2,2,3,5,1,0,1,3,21
Anfernee Hardaway,10,19,9,12,2,0,7,0,0,2,4,30
Anfernee Hardaway,7,19,3,4,2,0,6,1,0,4,2,19
Anfernee Hardaway,8,25,1,2,0,1,4,1,1,5,1,21
Anfernee Hardaway,10,23,7,8,3,2,6,2,1,2,0,30
Anfernee Hardaway,5,11,17,19,4,5,5,4,1,2,0,27
Anfernee Hardaway,10,21,2,2,1,4,7,2,1,0,2,23
Anfernee Hardaway,7,14,6,7,0,1,0,1,0,1,4,23
Anfernee Hardaway,11,18,6,7,0,1,10,3,1,0,2,30
Anfernee Hardaway,3,9,0,1,2,7,13,3,2,2,2,6
Anfernee Hardaway,3,6,6,6,1,1,7,3,0,2,2,13
Anfernee Hardaway,7,17,6,6,1,5,5,3,2,5,2,21
Anfernee Hardaway,4,10,1,2,0,4,5,0,2,4,1,10
Anfernee Hardaway,8,23,2,3,0,2,6,0,1,1,0,20
Anfernee Hardaway,0,1,0,0,0,0,1,0,0,2,0,0
Anfernee Hardaway,5,14,7,8,2,1,3,1,1,3,1,18
Anfernee Hardaway,4,14,3,6,1,9,4,2,1,0,3,11
Anfernee Hardaway,7,13,2,2,0,5,3,1,0,4,4,18
Anfernee Hardaway,10,16,4,5,3,1,5,4,1,3,2,25
Anfernee Hardaway,5,14,8,11,2,5,4,1,0,2,2,19
Anfernee Hardaway,8,14,3,3,0,7,3,0,0,5,1,21
Anfernee Hardaway,5,15,2,2,2,6,4,1,2,2,4,12
Anfernee Hardaway,7,10,4,4,1,3,2,3,0,1,1,18
Anfernee Hardaway,3,7,2,2,1,1,4,1,0,2,5,9
Anfernee Hardaway,4,12,2,4,0,6,7,2,2,2,1,11
Anfernee Hardaway,6,10,4,4,1,6,3,1,0,2,4,17
Anfernee Hardaway,5,9,3,4,0,6,7,2,3,2,1,13
Anfernee Hardaway,5,10,1,3,1,4,7,2,1,1,5,11
Anfernee Hardaway,8,19,4,4,5,3,8,1,0,0,5,21
Anfernee Hardaway,8,15,5,8,2,7,3,2,0,8,3,21
Anfernee Hardaway,3,10,6,6,2,4,3,0,1,2,1,12
Anfernee Hardaway,6,11,2,2,1,3,5,0,1,2,4,14
Anfernee Hardaway,12,21,2,2,2,1,4,1,2,2,3,27
Anfernee Hardaway,5,9,6,6,4,2,4,0,1,1,6,18
Anfernee Hardaway,10,15,2,4,4,2,0,1,0,1,1,24
Anfernee Hardaway,5,14,11,14,1,3,4,0,2,4,4,21
Anfernee Hardaway,6,9,0,0,1,5,5,1,0,1,3,12
Anfernee Hardaway,7,13,2,2,2,5,3,0,0,4,3,17
Anfernee Hardaway,6,13,7,9,1,3,6,1,0,3,4,19
Anfernee Hardaway,6,7,1,1,2,6,4,1,3,2,2,13
Anfernee Hardaway,6,10,0,0,1,4,5,3,0,3,1,12
Anfernee Hardaway,5,12,4,4,5,2,5,4,0,3,3,14
Anfernee Hardaway,4,11,0,0,1,8,3,1,0,1,2,8
Anfernee Hardaway,2,10,6,7,0,3,2,1,1,1,2,11
Anfernee Hardaway,3,9,4,6,3,7,4,0,1,5,1,10
Anfernee Hardaway,4,8,5,5,0,3,7,2,1,4,2,13
Anfernee Hardaway,6,15,1,2,0,7,5,5,0,5,1,14
Anfernee Hardaway,10,17,5,7,1,0,5,2,1,1,5,28
Anfernee Hardaway,9,16,4,8,0,3,2,1,1,3,1,22
Anfernee Hardaway,5,13,5,6,2,3,5,2,0,1,1,15
Anfernee Hardaway,4,17,2,2,2,3,8,3,0,1,4,11
Anfernee Hardaway,13,19,2,6,0,5,7,2,1,2,2,28
Anfernee Hardaway,11,22,1,2,2,5,10,0,1,2,3,24
Anfernee Hardaway,9,16,10,10,1,2,5,1,0,1,2,28
Anfernee Hardaway,3,10,3,8,1,3,6,3,0,0,5,9
Anfernee Hardaway,7,15,12,12,1,2,2,3,1,1,1,26
Anfernee Hardaway,3,8,0,0,0,2,4,2,1,3,2,6
Anfernee Hardaway,8,17,0,0,1,4,8,1,0,5,2,16
Anfernee Hardaway,6,16,0,0,0,3,4,1,0,2,3,13
Anfernee Hardaway,5,13,0,0,2,5,6,0,2,3,3,11
Anfernee Hardaway,9,17,7,10,2,6,7,1,0,2,5,25
Anfernee Hardaway,11,14,11,13,1,5,6,1,1,5,3,33
Anfernee Hardaway,4,13,6,10,3,6,5,2,0,2,3,14
Anfernee Hardaway,4,8,2,2,3,4,11,5,1,2,0,10
Anfernee Hardaway,7,13,0,0,0,8,12,2,1,2,4,15
Anfernee Hardaway,10,20,2,2,3,4,9,1,0,4,3,22
Anfernee Hardaway,8,16,6,6,5,5,6,2,0,3,5,23
Anfernee Hardaway,6,14,1,1,3,5,4,0,0,3,3,13
Anfernee Hardaway,8,17,9,12,1,11,6,3,1,2,1,25
Anfernee Hardaway,5,10,7,8,0,6,8,3,0,2,3,17
Anfernee Hardaway,6,13,5,6,1,3,4,3,1,1,5,17
Anfernee Hardaway,2,7,2,2,0,4,8,3,0,1,2,7
Anfernee Hardaway,6,15,2,2,2,1,4,1,1,8,2,16
Anfernee Hardaway,6,14,7,8,2,8,12,1,0,6,4,20
Anfernee Hardaway,7,19,2,3,1,2,5,0,0,4,2,17
Anfernee Hardaway,6,13,0,0,5,3,8,0,1,2,0,12
Anfernee Hardaway,2,6,0,0,0,1,6,2,0,3,1,5
Anfernee Hardaway,5,9,0,0,1,1,2,2,1,3,3,11
Anfernee Hardaway,4,14,1,4,2,2,2,1,0,5,3,11
Anfernee Hardaway,2,4,2,2,4,0,1,1,0,4,1,6
Anfernee Hardaway,4,10,0,0,0,4,5,3,0,3,1,9
Anfernee Hardaway,5,9,2,3,3,6,9,3,0,1,6,12
Anfernee Hardaway,8,16,4,5,4,1,6,1,2,1,3,20
Anfernee Hardaway,6,18,3,5,5,6,7,3,3,4,3,15
Anfernee Hardaway,10,17,2,4,5,3,5,0,2,2,2,23
Anfernee Hardaway,3,6,1,1,2,2,8,3,1,6,3,7
Anfernee Hardaway,5,10,6,8,1,3,7,3,2,1,1,16
Anfernee Hardaway,4,9,1,1,1,2,4,2,0,1,2,10
Anfernee Hardaway,7,16,3,4,3,2,6,4,0,4,1,17
Anfernee Hardaway,6,12,7,8,1,2,4,2,0,3,1,20
Anfernee Hardaway,9,14,0,0,3,1,4,4,0,1,5,18
Anfernee Hardaway,6,11,0,1,3,2,12,1,0,0,1,12
Anfernee Hardaway,5,13,1,2,4,6,6,4,2,1,2,12
Anfernee Hardaway,3,7,4,6,2,0,4,3,0,1,1,11
Anfernee Hardaway,2,7,0,0,2,2,5,2,0,2,4,5
Anfernee Hardaway,5,10,2,2,3,3,5,3,0,4,4,12
Anfernee Hardaway,6,13,3,5,0,2,7,4,1,3,3,16
Anfernee Hardaway,4,12,0,1,2,4,2,0,0,4,2,9
Anfernee Hardaway,13,21,5,5,7,2,7,4,3,7,5,31
Anfernee Hardaway,6,11,5,6,1,2,5,2,0,6,4,18
Anfernee Hardaway,7,13,6,6,3,1,9,1,0,4,3,23
Anfernee Hardaway,4,6,0,0,1,3,3,2,0,5,3,8
Anfernee Hardaway,2,7,3,4,1,1,3,0,0,1,3,7
Anfernee Hardaway,6,11,5,7,2,5,5,3,0,3,3,17
Anfernee Hardaway,8,17,3,4,0,4,10,4,0,2,2,20
Anfernee Hardaway,7,8,4,5,0,3,6,4,0,4,4,18
Anfernee Hardaway,11,20,5,5,2,0,6,4,0,5,2,28
Anfernee Hardaway,9,17,3,5,3,5,6,3,0,2,1,25
Anfernee Hardaway,3,10,3,4,1,2,7,2,0,2,2,9
Anfernee Hardaway,4,12,5,6,3,4,8,4,1,4,1,13
Anfernee Hardaway,9,21,5,6,5,2,9,5,3,3,5,23
Anfernee Hardaway,8,18,5,7,4,4,8,4,0,6,1,21
Anfernee Hardaway,9,19,5,6,2,5,6,4,1,2,3,25
Anfernee Hardaway,8,19,4,8,2,2,8,1,0,1,1,20
Anfernee Hardaway,7,14,2,2,6,2,3,3,1,7,3,16
Anfernee Hardaway,13,20,6,7,4,5,9,3,1,5,2,32
Anfernee Hardaway,6,18,4,8,0,4,6,3,1,4,2,17
Anfernee Hardaway,7,16,10,14,1,3,8,3,0,2,4,24
Anfernee Hardaway,4,7,1,2,0,3,7,3,0,5,3,9
Anfernee Hardaway,11,21,5,5,8,5,7,1,1,6,6,28
Anfernee Hardaway,4,12,4,7,0,4,5,2,1,2,1,13
Anfernee Hardaway,3,9,2,4,2,1,9,1,0,3,2,8
Anfernee Hardaway,3,12,2,2,1,1,5,1,1,3,5,9
Anfernee Hardaway,6,13,2,4,1,2,7,0,1,3,1,15
Anfernee Hardaway,1,12,0,0,3,2,8,2,0,5,3,2
Anfernee Hardaway,6,16,3,3,4,3,7,3,1,7,3,15
Anfernee Hardaway,7,14,7,9,2,4,10,4,3,7,3,21
Anfernee Hardaway,5,9,5,7,0,5,9,3,0,4,1,15
Anfernee Hardaway,9,20,3,4,3,4,4,1,0,7,4,21
Anfernee Hardaway,5,10,1,2,2,2,12,5,0,5,0,13
Anfernee Hardaway,9,21,4,6,2,8,3,2,2,3,5,23
Anfernee Hardaway,4,19,3,4,3,3,2,2,0,4,2,12
Anfernee Hardaway,5,14,1,1,3,5,3,0,1,3,3,12
Anfernee Hardaway,11,18,6,7,3,6,9,5,2,4,1,28
Anfernee Hardaway,9,15,2,2,3,3,4,0,0,1,0,21
Anfernee Hardaway,4,12,0,0,2,1,8,0,1,2,2,8
Anfernee Hardaway,4,8,0,0,2,3,4,1,0,8,4,9
Anfernee Hardaway,2,8,3,4,2,1,5,2,1,5,0,7
Anfernee Hardaway,4,11,3,4,1,0,10,2,1,2,2,11
Anfernee Hardaway,6,13,3,5,3,1,12,3,0,5,5,16
Anfernee Hardaway,8,17,1,2,0,1,15,4,1,5,3,18
Anfernee Hardaway,9,18,3,3,2,5,5,2,0,1,2,21
Anfernee Hardaway,3,7,0,0,2,2,5,0,0,4,3,7
Anfernee Hardaway,8,12,0,2,2,1,5,3,0,2,5,16
Anfernee Hardaway,10,17,7,10,5,4,4,1,1,7,3,27
Anfernee Hardaway,9,14,4,4,3,2,7,1,0,4,3,22
Anfernee Hardaway,8,20,5,6,3,1,9,4,0,5,2,21
Anfernee Hardaway,9,16,8,10,5,4,9,2,1,2,3,26
Anfernee Hardaway,9,17,4,4,2,6,6,3,0,3,1,24
Anfernee Hardaway,7,14,3,4,1,8,8,2,1,3,2,20
Anfernee Hardaway,2,14,0,0,3,2,12,3,1,4,3,5
Anfernee Hardaway,7,14,0,1,3,8,12,3,0,3,4,14
Anfernee Hardaway,8,15,4,5,2,5,8,3,1,4,1,21
Anfernee Hardaway,9,13,5,5,0,3,6,1,1,2,3,25
Anfernee Hardaway,6,11,3,3,0,0,9,2,1,4,0,16
Anfernee Hardaway,7,15,4,4,3,6,9,0,0,7,3,18
Anfernee Hardaway,4,10,4,8,2,5,8,3,1,4,1,12
Dwight Howard,7,9,9,19,1,9,1,1,3,3,1,23
Dwight Howard,8,15,3,7,0,7,0,2,1,1,6,19
Dwight Howard,7,13,4,11,6,10,1,1,8,3,3,18
Dwight Howard,9,13,12,16,5,11,2,2,1,5,5,30
Dwight Howard,8,15,6,10,1,7,4,0,2,2,5,22
Dwight Howard,10,20,7,11,0,11,1,1,1,3,5,27
Dwight Howard,5,8,4,11,4,5,4,1,3,6,5,14
Dwight Howard,9,14,7,17,2,6,1,0,5,4,5,25
Dwight Howard,6,9,4,7,4,6,1,0,2,1,5,16
Dwight Howard,5,13,8,11,2,12,0,2,2,4,4,18
Dwight Howard,8,9,4,8,2,10,1,1,1,3,2,20
Dwight Howard,7,14,11,19,3,9,0,1,3,2,4,25
Dwight Howard,11,16,4,7,5,13,1,3,2,2,1,26
Dwight Howard,8,13,8,16,3,15,1,0,1,3,0,24
Dwight Howard,5,9,13,24,2,9,1,2,2,4,2,23
Dwight Howard,12,19,8,14,4,7,1,0,2,3,2,32
Dwight Howard,4,8,1,2,3,11,0,3,2,6,3,9
Dwight Howard,5,12,3,4,4,8,0,1,2,3,3,13
Dwight Howard,5,11,4,8,3,10,1,2,3,6,4,14
Dwight Howard,13,20,13,18,3,12,0,1,3,4,3,39
Dwight Howard,5,15,4,7,3,9,0,0,2,5,2,14
Dwight Howard,8,11,6,13,3,5,0,1,1,2,5,22
Dwight Howard,9,15,3,5,4,10,1,0,2,4,4,21
Dwight Howard,8,18,10,17,10,10,3,2,2,5,4,26
Dwight Howard,6,14,7,12,5,15,1,2,2,6,5,19
Dwight Howard,11,19,4,4,8,15,0,3,2,3,2,26
Dwight Howard,11,13,7,12,3,11,1,0,3,3,3,29
Dwight Howard,1,4,4,10,1,10,1,2,5,4,5,6
Dwight Howard,5,10,9,13,1,12,3,0,6,1,3,19
Dwight Howard,4,8,4,6,3,3,1,2,1,7,4,12
Dwight Howard,8,19,8,13,9,9,3,1,1,5,5,24
Dwight Howard,7,9,8,12,6,11,3,2,1,5,2,22
Dwight Howard,9,16,10,15,4,9,3,2,1,3,2,28
Dwight Howard,6,12,1,1,1,10,1,1,2,4,5,13
Dwight Howard,9,16,5,7,4,9,1,1,2,2,4,23
Dwight Howard,13,19,3,7,6,14,0,1,2,3,2,29
Dwight Howard,11,19,17,20,8,10,1,0,2,2,4,39
Dwight Howard,5,10,6,9,4,5,1,3,1,4,5,16
Dwight Howard,10,19,13,18,5,8,2,1,0,3,1,33
Dwight Howard,4,5,10,22,1,6,1,0,2,4,6,18
Dwight Howard,12,21,7,13,9,10,1,0,1,1,1,31
Dwight Howard,7,11,8,13,1,13,2,0,2,3,1,22
Dwight Howard,8,13,4,8,7,9,1,1,3,2,3,20
Dwight Howard,8,16,3,8,3,13,0,2,3,3,4,19
Dwight Howard,14,20,12,16,5,10,2,4,3,3,2,40
Dwight Howard,9,13,2,6,6,14,2,1,2,1,2,20
Dwight Howard,10,14,5,8,4,10,0,2,2,7,5,25
Dwight Howard,7,13,3,13,6,10,1,0,0,2,2,17
Dwight Howard,10,11,2,5,4,11,1,0,0,3,2,22
Dwight Howard,10,20,8,10,3,10,2,3,0,1,5,28
Dwight Howard,7,13,8,14,6,14,2,2,1,4,4,22
Dwight Howard,8,13,14,19,4,13,0,2,2,5,3,30
Dwight Howard,8,12,4,12,5,12,1,1,3,1,4,20
Dwight Howard,13,16,5,6,6,7,3,0,3,6,3,31
Dwight Howard,12,15,8,11,2,8,1,1,3,1,2,32
Dwight Howard,10,17,11,12,7,10,0,2,2,3,4,31
Dwight Howard,16,20,8,12,6,9,0,2,6,5,1,40
Dwight Howard,7,12,6,13,0,10,2,2,2,1,2,20
Dwight Howard,9,15,12,17,4,12,2,0,5,6,3,30
Dwight Howard,5,10,4,6,5,13,5,0,5,1,5,14
Dwight Howard,8,8,4,12,5,5,0,2,4,7,4,20
Dwight Howard,4,8,8,14,2,13,2,0,3,5,6,16
Dwight Howard,4,9,5,10,4,17,4,1,2,2,2,13
Dwight Howard,9,17,8,13,5,10,0,1,5,5,2,26
Dwight Howard,8,14,6,11,4,11,2,1,2,9,4,22
Dwight Howard,9,12,13,24,7,14,2,2,3,5,4,31
Dwight Howard,5,9,6,13,6,12,3,4,5,5,3,16
Dwight Howard,9,11,10,12,4,14,4,4,4,4,3,28
Dwight Howard,11,15,11,13,4,7,2,1,3,5,2,33
Dwight Howard,7,12,7,18,3,11,0,2,3,5,3,21
Dwight Howard,9,17,11,15,4,14,2,1,0,5,6,29
Dwight Howard,4,13,9,15,4,9,0,3,1,2,5,17
Dwight Howard,10,14,6,8,5,9,1,2,2,2,0,26
Dwight Howard,11,20,9,15,3,6,0,0,1,1,2,31
Dwight Howard,5,10,8,13,4,13,2,3,1,4,3,18
Dwight Howard,5,9,5,7,1,6,1,1,6,2,4,15
Dwight Howard,6,13,7,9,2,11,4,2,3,4,2,19
Dwight Howard,3,7,7,9,3,10,2,4,1,5,4,13
Dwight Howard,8,15,6,13,7,8,1,5,5,4,5,22
Dwight Howard,5,9,4,8,1,13,0,1,3,5,5,14
Dwight Howard,11,14,7,12,6,8,2,0,5,1,1,29
Dwight Howard,9,15,4,11,8,7,1,1,5,2,1,22
Dwight Howard,6,11,2,8,5,3,2,0,3,2,4,14
Dwight Howard,11,13,9,14,6,10,3,0,3,2,2,31
Dwight Howard,8,11,13,20,8,11,0,1,1,4,4,29
Dwight Howard,12,21,6,13,5,14,3,0,10,1,3,30
Dwight Howard,6,14,6,12,8,5,2,1,2,2,2,18
Dwight Howard,0,3,4,6,0,7,3,2,4,1,6,4
Dwight Howard,5,10,8,11,3,6,1,1,3,3,6,18
Dwight Howard,9,19,6,9,3,14,1,1,5,1,1,24
Dwight Howard,5,10,3,5,2,7,0,0,2,1,4,13
Dwight Howard,7,10,10,20,5,8,1,0,6,6,5,24
Dwight Howard,4,7,13,18,3,11,2,0,2,5,3,21
Dwight Howard,8,12,10,14,4,10,2,1,3,2,1,26
Dwight Howard,11,15,10,17,6,15,3,0,4,3,2,32
Dwight Howard,5,12,4,6,6,9,2,0,4,3,1,14
Dwight Howard,7,10,9,16,1,13,0,3,6,5,1,23
Dwight Howard,7,17,7,13,10,13,0,0,6,3,3,21
Dwight Howard,7,16,9,18,2,20,4,1,6,3,4,23
Dwight Howard,5,11,4,10,4,3,1,1,0,1,1,14
Dwight Howard,8,12,3,3,2,5,0,0,1,1,0,19
Dwight Howard,6,12,2,2,5,8,0,1,2,4,5,14
Dwight Howard,4,6,10,15,4,8,1,3,2,3,5,18
Dwight Howard,4,11,3,8,3,8,1,1,2,1,3,11
Dwight Howard,4,15,4,8,5,10,1,0,3,1,3,12
Dwight Howard,7,12,3,7,1,4,2,0,5,5,5,17
Dwight Howard,7,15,4,7,4,14,1,1,3,1,1,18
Dwight Howard,5,7,5,8,5,9,2,0,2,2,4,15
Dwight Howard,6,11,3,5,7,8,2,2,2,4,3,15
Dwight Howard,14,19,11,18,5,3,2,0,1,1,4,39
Dwight Howard,5,9,5,6,4,12,1,1,1,5,1,15
Dwight Howard,8,12,7,13,5,14,1,1,0,4,4,23
Dwight Howard,6,9,4,10,2,8,2,2,4,1,3,16
Dwight Howard,9,12,6,7,5,9,3,1,2,5,3,24
Dwight Howard,8,10,9,11,3,12,1,4,1,2,1,25
Dwight Howard,8,18,9,16,8,12,0,1,3,6,4,25
Dwight Howard,5,15,4,6,5,15,0,1,3,3,3,14
